layers,classes,file,functions
PREDICTION|RUNTIME,MultiCycleLearningEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\multi_cycle_learning_engine.py,__init__|add_learning_result|analyze_cycle
DECISION,OptimizationHistory,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_history.py,__init__|add_record|get_history
RUNTIME,OptimizationPriorityEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_priority_engine.py,rank
PREDICTION,OptimizationResultPredictor,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_result_predictor.py,predict
DECISION|REPORT|RUNTIME,OptimizationSuggestionEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_suggestion_engine.py,generate
RUNTIME,OptimizationSuggestion,E:\football_v\10_AI_AUTONOMOUS_ENGINE\optimization_suggestion_v1.py,__init__|generate
PREDICTION,ParameterEffectAnalyzer,E:\football_v\10_AI_AUTONOMOUS_ENGINE\parameter_effect_analyzer.py,analyze
PREDICTION|RUNTIME,PredictionExplanationEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\prediction_explanation_engine.py,explain
PREDICTION,ReleaseValidator,E:\football_v\10_AI_AUTONOMOUS_ENGINE\release_validator.py,validate
DECISION,RiskGate,E:\football_v\10_AI_AUTONOMOUS_ENGINE\risk_gate.py,evaluate
RUNTIME,SafeUpgradeExecutor,E:\football_v\10_AI_AUTONOMOUS_ENGINE\safe_upgrade_executor.py,execute
PREDICTION|RUNTIME,SelfAuditEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\self_audit_engine.py,audit
DECISION,StrategyConfidenceEvaluator,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_confidence_evaluator.py,evaluate
DECISION|PREDICTION,StrategyEvolutionManager,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_evolution_manager.py,__init__|evaluate|recommend
DECISION|PREDICTION|RUNTIME,StrategySelectionEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\strategy_selection_engine.py,select
RUNTIME,TacticalReasoningEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tactical_reasoning_engine.py,analyze
PREDICTION,TimeWindowAnalyzer,E:\football_v\10_AI_AUTONOMOUS_ENGINE\time_window_analyzer.py,analyze
DECISION|PREDICTION|RUNTIME,UpgradeDecisionEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_decision_engine.py,decide
RUNTIME,UpgradeSimulationEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\upgrade_simulation_engine.py,simulate
RUNTIME,VirtualValidationEngine,E:\football_v\10_AI_AUTONOMOUS_ENGINE\virtual_validation_engine.py,validate
RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\autonomous_engine_hil_v1\__init__.py,
PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_hil_v1_0_full_test.py,check_file|run_test
PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_4_full_test.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_6_full_test.py,
PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v1_8_full_test.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_2_batch_full_test.py,
PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_4_batch_full_test.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_6_batch_full_test.py,
PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v2_8_batch_full_test.py,
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\autonomous_engine_v3_0_batch_full_test.py,
RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\compile_check.py,
RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\conftest.py,pytest_collect_file
DECISION|PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\human_approval_v1_2_full_test.py,check
PREDICTION|REPORT|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\optimization_suggestion_v1_1_full_test.py,check|test
PREDICTION|RUNTIME,,E:\football_v\10_AI_AUTONOMOUS_ENGINE\tests\test_autonomous_compatibility.py,test_autonomous_v2|test_autonomous_v3|test_human|test_optimizer
RUNTIME,IntegrationService,E:\football_v\10_INTEGRATION_LAYER\service\integration_service.py,health
DECISION|PREDICTION|RUNTIME,,E:\football_v\10_INTEGRATION_LAYER\test\full_pipeline_test.py,
RUNTIME,HandicapEngine,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\handicap_model\handicap_engine.py,analyze
REPORT,MarketReport,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_report\market_report.py,generate
DECISION|RUNTIME,MarketRiskEngine,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_risk_model\risk_engine.py,analyze
RUNTIME,SentimentEngine,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\market_sentiment_engine\sentiment.py,analyze
RUNTIME,MoneyFlowEngine,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\money_flow_engine\money_flow.py,analyze
DECISION|PREDICTION,RiskAdjuster,E:\football_v\10_MARKET_INTELLIGENCE_LAYER\risk_adjustment_engine\risk_adjuster.py,adjust
DECISION|RUNTIME,,E:\football_v\110_FINAL_MARKET_DECISION_ENGINE\module.py,
RUNTIME,,E:\football_v\111_ADVANCED_FEATURE_ENGINE\module.py,
RUNTIME,,E:\football_v\112_TEAM_STRENGTH_EVOLUTION_ENGINE\module.py,
RUNTIME,,E:\football_v\113_PLAYER_IMPACT_ANALYSIS_ENGINE\module.py,
RUNTIME,,E:\football_v\114_MATCH_CONTEXT_ENGINE\module.py,
PREDICTION|RUNTIME,,E:\football_v\115_AI_FORECAST_ENHANCEMENT_ENGINE\module.py,
PREDICTION|RUNTIME,,E:\football_v\116_REAL_MATCH_PIPELINE\module.py,
PREDICTION,,E:\football_v\117_FEATURE_AUTO_GENERATOR\module.py,
PREDICTION|RUNTIME,,E:\football_v\118_MODEL_INFERENCE_SERVICE\module.py,
PREDICTION|RUNTIME,,E:\football_v\119_PREDICTION_OUTPUT_SERVICE\module.py,
RUNTIME,DataRouter,E:\football_v\11_AI_ORCHESTRATION_LAYER\data_router\data_router.py,route
DECISION|PREDICTION|RUNTIME,DecisionRouter,E:\football_v\11_AI_ORCHESTRATION_LAYER\decision_router\decision_router.py,route
RUNTIME,PipelineManager,E:\football_v\11_AI_ORCHESTRATION_LAYER\pipeline_manager\pipeline.py,execute
RUNTIME,WorkflowEngine,E:\football_v\11_AI_ORCHESTRATION_LAYER\workflow_engine\workflow.py,start
REPORT,AccuracyReport,E:\football_v\11_System_Intelligence\accuracy_report.py,generate
DECISION|PREDICTION|RUNTIME,AgentFusionEngine,E:\football_v\11_System_Intelligence\agent_fusion_engine.py,fuse
PREDICTION,AIPredictionOS,E:\football_v\11_System_Intelligence\ai_prediction_os.py,run
RUNTIME,BacktestEngine,E:\football_v\11_System_Intelligence\backtest_engine.py,run
RUNTIME,BeiDanEngine,E:\football_v\11_System_Intelligence\beidan_engine.py,analyze
DECISION|RUNTIME,BettingRecommendationEngine,E:\football_v\11_System_Intelligence\betting_recommendation_engine.py,recommend
RUNTIME,BetStrategyEngine,E:\football_v\11_System_Intelligence\bet_strategy_engine.py,decide
RUNTIME,CapitalFlowEngine,E:\football_v\11_System_Intelligence\capital_flow_engine.py,analyze
DECISION,ConfidenceCalibrator,E:\football_v\11_System_Intelligence\confidence_calibrator.py,calibrate
DECISION|PREDICTION|RUNTIME,ConfidenceEngine,E:\football_v\11_System_Intelligence\confidence_engine.py,calculate
DECISION,ConfidenceTracker,E:\football_v\11_System_Intelligence\confidence_tracker.py,__init__|add
DECISION,DecisionAPI,E:\football_v\11_System_Intelligence\decision_api.py,execute
DECISION,DecisionContext,E:\football_v\11_System_Intelligence\decision_context.py,__init__|update|get
DECISION|RUNTIME,DecisionFusion,E:\football_v\11_System_Intelligence\decision_fusion.py,__init__|calculate
DECISION,DecisionMemory,E:\football_v\11_System_Intelligence\decision_memory.py,__init__|save|history
DECISION|RUNTIME,DecisionReasoner,E:\football_v\11_System_Intelligence\decision_reasoner.py,__init__|decide
RUNTIME,DynamicWeightEngine,E:\football_v\11_System_Intelligence\dynamic_weight_engine.py,update
PREDICTION|RUNTIME,EloEngine,E:\football_v\11_System_Intelligence\elo_engine.py,calculate
RUNTIME,ErrorAnalysisEngine,E:\football_v\11_System_Intelligence\error_analysis_engine.py,analyze
PREDICTION|RUNTIME,EvolutionEngine,E:\football_v\11_System_Intelligence\evolution_engine.py,__init__|evolve
RUNTIME,FatigueEngine,E:\football_v\11_System_Intelligence\fatigue_engine.py,calculate
RUNTIME,FeatureEngineering,E:\football_v\11_System_Intelligence\feature_engineering.py,build
REPORT,FootballAIReport,E:\football_v\11_System_Intelligence\football_ai_report.py,create
RUNTIME,FootballAIRuntime,E:\football_v\11_System_Intelligence\football_ai_runtime.py,start
RUNTIME,FormAnalysisEngine,E:\football_v\11_System_Intelligence\form_analysis_engine.py,analyze
RUNTIME,HomeAwayEngine,E:\football_v\11_System_Intelligence\home_away_engine.py,analyze
RUNTIME,InjuryEngine,E:\football_v\11_System_Intelligence\injury_engine.py,analyze
PREDICTION|RUNTIME,IntelligenceFusionEngine,E:\football_v\11_System_Intelligence\intelligence_fusion_engine.py,fuse
REPORT,IntelligenceReport,E:\football_v\11_System_Intelligence\intelligence_report.py,generate
DECISION|RUNTIME,IntelligenceRouter,E:\football_v\11_System_Intelligence\intelligence_router.py,route
RUNTIME,KnowledgeEngine,E:\football_v\11_System_Intelligence\knowledge_engine.py,search
PREDICTION,KnowledgeMemoryBridge,E:\football_v\11_System_Intelligence\knowledge_memory_bridge.py,__init__|store_memory|retrieve_memory|analyze_feedback
REPORT,KnowledgeNode,E:\football_v\11_System_Intelligence\knowledge_node.py,__init__|add_attribute|export
PREDICTION|RUNTIME,KnowledgeQueryEngine,E:\football_v\11_System_Intelligence\knowledge_query_engine.py,query
PREDICTION,KnowledgeReasoner,E:\football_v\11_System_Intelligence\knowledge_reasoner.py,analyze
RUNTIME,KnowledgeRelationEngine,E:\football_v\11_System_Intelligence\knowledge_relation_engine.py,relate
RUNTIME,KnowledgeUpdateEngine,E:\football_v\11_System_Intelligence\knowledge_update_engine.py,update
RUNTIME,LESEngine,E:\football_v\11_System_Intelligence\les_engine.py,calculate
PREDICTION|RUNTIME,LineupEngine,E:\football_v\11_System_Intelligence\lineup_engine.py,analyze
RUNTIME,MarketEngine,E:\football_v\11_System_Intelligence\market_engine.py,analyze
PREDICTION|RUNTIME,MatchPredictionEngine,E:\football_v\11_System_Intelligence\match_prediction_engine.py,predict
PREDICTION,MatchSimulator,E:\football_v\11_System_Intelligence\match_simulator.py,run
PREDICTION,MemoryAdapter,E:\football_v\11_System_Intelligence\memory_adapter.py,adapt
RUNTIME,ModelAdjustmentEngine,E:\football_v\11_System_Intelligence\model_adjustment_engine.py,adjust
PREDICTION,ModelFusionCore,E:\football_v\11_System_Intelligence\model_fusion_core.py,fuse
PREDICTION,ModelOptimizer,E:\football_v\11_System_Intelligence\model_optimizer.py,__init__|optimize
RUNTIME,MonteCarloEngine,E:\football_v\11_System_Intelligence\monte_carlo_engine.py,simulate
PREDICTION,PerformanceTracker,E:\football_v\11_System_Intelligence\performance_tracker.py,__init__|add|average
PREDICTION,PoissonModel,E:\football_v\11_System_Intelligence\poisson_model.py,probability
PREDICTION,PredictionAgent,E:\football_v\11_System_Intelligence\prediction_agent.py,analyze
PREDICTION,PredictionEvaluator,E:\football_v\11_System_Intelligence\prediction_evaluator.py,evaluate
PREDICTION|REPORT,PredictionReport,E:\football_v\11_System_Intelligence\prediction_report.py,generate
PREDICTION|REPORT,PredictionReportGenerator,E:\football_v\11_System_Intelligence\prediction_report_generator.py,generate
PREDICTION|RUNTIME,ProbabilityFusionEngine,E:\football_v\11_System_Intelligence\probability_fusion_engine.py,fuse
PREDICTION,ProbabilityMemory,E:\football_v\11_System_Intelligence\probability_memory.py,__init__|save
PREDICTION|RUNTIME,ReasoningEngine,E:\football_v\11_System_Intelligence\reasoning_engine.py,__init__|reason
DECISION|PREDICTION,ReasoningRules,E:\football_v\11_System_Intelligence\reasoning_rules.py,evaluate
PREDICTION,ResultCollector,E:\football_v\11_System_Intelligence\result_collector.py,collect
DECISION,RiskAgent,E:\football_v\11_System_Intelligence\risk_agent.py,analyze
DECISION,RiskDetector,E:\football_v\11_System_Intelligence\risk_detector.py,detect
DECISION|PREDICTION|RUNTIME,RiskEngine,E:\football_v\11_System_Intelligence\risk_engine.py,calculate
DECISION,RiskMemory,E:\football_v\11_System_Intelligence\risk_memory.py,__init__|save
DECISION|REPORT,RiskReport,E:\football_v\11_System_Intelligence\risk_report.py,generate
PREDICTION|RUNTIME,ScoreDistributionEngine,E:\football_v\11_System_Intelligence\score_distribution_engine.py,calculate
PREDICTION|RUNTIME,ScorePredictionEngine,E:\football_v\11_System_Intelligence\score_prediction_engine.py,predict
PREDICTION,ScoreProbabilityTable,E:\football_v\11_System_Intelligence\score_probability_table.py,generate
PREDICTION|RUNTIME,SPProbabilityEngine,E:\football_v\11_System_Intelligence\sp_probability_engine.py,calculate
DECISION,StrategyAgent,E:\football_v\11_System_Intelligence\strategy_agent.py,analyze
REPORT,SystemExporter,E:\football_v\11_System_Intelligence\system_exporter.py,export
RUNTIME,TeamStrengthEngine,E:\football_v\11_System_Intelligence\team_strength_engine.py,evaluate
PREDICTION,TrueProbabilityCalculator,E:\football_v\11_System_Intelligence\true_probability_calculator.py,calculate
RUNTIME,WeightLearningEngine,E:\football_v\11_System_Intelligence\weight_learning_engine.py,learn
PREDICTION,XGBoostPredictor,E:\football_v\11_System_Intelligence\xgboost_predictor.py,predict
DECISION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_10_confidence.py,test_confidence
PREDICTION|REPORT|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_11_knowledge_graph.py,test_knowledge_graph|test_relation|test_embedding|test_query
PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py,test_probability
RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_13_market.py,test_les
PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_14_prediction.py,test_prediction
RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_15_runtime.py,test_runtime
PREDICTION,,E:\football_v\11_System_Intelligence\tests\test_phase3_2_memory_bridge.py,test_memory_bridge|test_memory_adapter|test_feedback_memory
DECISION|PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_3_reasoning.py,test_reasoning_engine|test_decision_reasoner
DECISION|PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_4_decision_fusion.py,test_decision_fusion
DECISION|PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_5_controller_upgrade.py,test_controller_upgrade|test_router|test_weight|test_feedback
PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py,test_self_learning|test_optimizer
PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_7_evolution.py,test_evolution_engine|test_evolution_rule
DECISION|PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_9_risk.py,test_risk
PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase3_system_intelligence.py,test_controller_health|test_controller_execute
PREDICTION|RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py,test_elo|test_fusion
RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase5_2_weight.py,test_weight
RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase5_3_simulation.py,test_simulation
RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase6_backtest.py,test_backtest
RUNTIME,,E:\football_v\11_System_Intelligence\tests\test_phase6_feedback.py,test_adjust
PREDICTION|REPORT|RUNTIME,,E:\football_v\120_AI_REPORT_SERVICE\module.py,
PREDICTION|RUNTIME,,E:\football_v\121_RESULT_FEEDBACK_ENGINE\module.py,
RUNTIME,,E:\football_v\122_ERROR_ANALYSIS_ENGINE\module.py,
RUNTIME,,E:\football_v\123_EXECUTION_ENGINE\decision_executor.py,
RUNTIME,,E:\football_v\123_MODEL_WEIGHT_UPDATE_ENGINE\module.py,
RUNTIME,,E:\football_v\124_AUTO_BACKTEST_ENGINE\module.py,
RUNTIME,,E:\football_v\126_MODEL_EXPLANATION_ENGINE\explanation_engine.py,
PREDICTION,ErrorAnalyzer,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\error_analysis\error_analyzer.py,analyze
PREDICTION,FeedbackCollector,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\feedback_collector\collector.py,collect
RUNTIME,ImprovementEngine,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\improvement_engine\improvement.py,suggest
RUNTIME,ModelLearningEngine,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\model_learning\learning_engine.py,learn
PREDICTION,SelfReflection,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\self_reflection\reflection_engine.py,reflect
DECISION,,E:\football_v\130_FINAL_SYSTEM_VALIDATION\module.py,
RUNTIME,,E:\football_v\132_NATURAL_LANGUAGE_ENGINE\module.py,health
RUNTIME,,E:\football_v\134_COMMAND_ROUTER_ENGINE\module.py,health
RUNTIME,,E:\football_v\136_MODULE_DISPATCH_ENGINE\module.py,health
REPORT,,E:\football_v\137_REPORT_PRESENTATION_LAYER\module.py,health
RUNTIME,,E:\football_v\138_LOCAL_CHAT_RUNTIME\module.py,health
REPORT|RUNTIME,ExportEngine,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\export_engine\exporter.py,export
REPORT,MarketReport,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\market_report\market_report.py,generate
REPORT,MatchReportGenerator,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\match_report_generator\match_report.py,generate
REPORT,ModelReport,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\model_report\model_report.py,generate
PREDICTION|REPORT,PostMatchReport,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\post_match_report\post_match.py,generate
PREDICTION|REPORT,ProbabilityReport,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\probability_report\probability_report.py,generate
DECISION|REPORT,RiskReport,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\risk_report\risk_report.py,generate
RUNTIME,VisualizationEngine,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\visualization_engine\visualizer.py,create
DECISION,,E:\football_v\140_FINAL_INTERFACE_VALIDATION\module.py,health
RUNTIME,,E:\football_v\141_REAL_CHAT_EXECUTION_ENGINE\module.py,check
RUNTIME,,E:\football_v\142_DATABASE_QUERY_RUNTIME\module.py,check
RUNTIME,,E:\football_v\143_MODEL_CALL_ORCHESTRATOR\module.py,check
RUNTIME,,E:\football_v\144_MATCH_ANALYSIS_EXECUTOR\module.py,check
REPORT|RUNTIME,,E:\football_v\145_REPORT_GENERATION_RUNTIME\module.py,check
RUNTIME,,E:\football_v\146_HISTORY_CONVERSATION_STORE\module.py,check
RUNTIME,,E:\football_v\147_TASK_SCHEDULER_ENGINE\module.py,check
RUNTIME,,E:\football_v\148_RUNTIME_ERROR_HANDLER\module.py,check
RUNTIME,,E:\football_v\149_SYSTEM_LOG_MANAGER\module.py,check
DECISION|RUNTIME,,E:\football_v\150_FINAL_RUNTIME_VALIDATION\module.py,check
RUNTIME,,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\backup_engine\backup_engine_V1.0.py,run
PREDICTION|REPORT,,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py,run
PREDICTION|REPORT|RUNTIME,,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\restore_engine\restore_engine_V1.0.py,run
REPORT|RUNTIME,,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\version_control_engine\version_control_engine_V1.0.py,run
DECISION,ModelStore,E:\football_v\17_MODEL_STORE_LAYER\module.py,load_models
DECISION|REPORT,,E:\football_v\17_MODEL_STORE_LAYER\model_loader\model_loader_V1.0.py,load_models
DECISION|REPORT,,E:\football_v\17_MODEL_STORE_LAYER\model_registry\model_registry_V1.0.py,run
REPORT,,E:\football_v\17_MODEL_STORE_LAYER\model_version_manager\model_version_manager_V1.0.py,
RUNTIME,,E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine.py,health
DECISION|PREDICTION|RUNTIME,ExecutionEngine,E:\football_v\18_MODEL_EXECUTION_ENGINE\module.py,predict
PREDICTION,,E:\football_v\18_MODEL_EXECUTION_ENGINE\batch_predictor\batch_predictor_V1.0.py,
DECISION|RUNTIME,,E:\football_v\18_MODEL_EXECUTION_ENGINE\confidence_engine\confidence_engine_V1.0.py,
REPORT,,E:\football_v\18_MODEL_EXECUTION_ENGINE\feature_loader\feature_loader_V1.0.py,load_features
PREDICTION,,E:\football_v\18_MODEL_EXECUTION_ENGINE\fusion_engine\fusion_engine_V1.0.py,fusion
DECISION,,E:\football_v\18_MODEL_EXECUTION_ENGINE\model_loader\model_loader_V1.0.py,load_models
PREDICTION|REPORT,,E:\football_v\18_MODEL_EXECUTION_ENGINE\output_manager\output_manager_V1.0.py,
PREDICTION|RUNTIME,,E:\football_v\18_MODEL_EXECUTION_ENGINE\prediction_pipeline\prediction_pipeline_V1.0.py,predict
PREDICTION,,E:\football_v\18_MODEL_EXECUTION_ENGINE\prediction_scheduler\prediction_scheduler_V1.0.py,
DECISION|RUNTIME,,E:\football_v\18_MODEL_EXECUTION_ENGINE\risk_engine\risk_engine_V1.0.py,
PREDICTION,,E:\football_v\19_API_LAYER\prediction_api\prediction_api_V1.0.py,
REPORT,,E:\football_v\19_API_LAYER\report_api\report_api_V1.0.py,
PREDICTION,,E:\football_v\20_DASHBOARD_LAYER\prediction_dashboard\prediction_dashboard_V1.0.py,
PREDICTION,,E:\football_v\20_DASHBOARD_LAYER\probability_dashboard\probability_dashboard_V1.0.py,
REPORT,,E:\football_v\20_DASHBOARD_LAYER\report_dashboard\report_dashboard_V1.0.py,
RUNTIME,,E:\football_v\22_AI_FEATURE_STORE_LAYER\feature_pipeline.py,health_check
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\dixon_coles_trainer.py,health_check
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\elo_trainer.py,health_check
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\fusion_trainer.py,health_check
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\module.py,health_check
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\poisson_trainer.py,health_check
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\xgboost_trainer.py,health_check
RUNTIME,EvaluationEngine,E:\football_v\23_MODEL_TRAINING_ENGINE\evaluation_engine\evaluation_engine_V2.0.py,evaluate
RUNTIME,,E:\football_v\23_MODEL_TRAINING_ENGINE\tests\test_training_engine_V2.0.py,test_training
RUNTIME,TrainingPipeline,E:\football_v\23_MODEL_TRAINING_ENGINE\training_pipeline\training_pipeline_V2.0.py,run
PREDICTION|RUNTIME,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\handicap_engine.py,health_check
PREDICTION,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\kelly_optimizer.py,health_check
DECISION|PREDICTION|RUNTIME,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\market_risk_engine.py,health_check
PREDICTION,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\module.py,health_check
PREDICTION|RUNTIME,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\probability_engine.py,health_check
PREDICTION|RUNTIME,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\score_prediction_engine.py,health_check
DECISION|RUNTIME,MarketSentimentEngine,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\market_intelligence\market_sentiment_engine.py,analyze
PREDICTION|REPORT,PredictionReport,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\output_engine\prediction_report.py,generate
DECISION,RiskFilter,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\output_engine\risk_filter.py,check
PREDICTION,Predictor,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_core\predictor.py,predict
PREDICTION,DixonColesPredictor,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\dixon_coles_predictor.py,predict
PREDICTION,EloPredictor,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\elo_predictor.py,predict
PREDICTION,PoissonPredictor,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\poisson_predictor.py,predict
PREDICTION,XGBoostPredictor,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_models\xgboost_predictor.py,predict
RUNTIME,FeaturePipeline,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_pipeline\feature_pipeline.py,load
PREDICTION|RUNTIME,PredictionPipeline,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\prediction_pipeline\prediction_pipeline.py,run
PREDICTION,,E:\football_v\24_PREDICTION_INTELLIGENCE_LAYER\tests\test_prediction_engine_V2.0.py,test_prediction
RUNTIME,,E:\football_v\25_BACKTEST_ENGINE\historical_runner.py,health_check
RUNTIME,,E:\football_v\25_BACKTEST_ENGINE\module.py,health_check
REPORT|RUNTIME,,E:\football_v\25_BACKTEST_ENGINE\performance_report.py,health_check
RUNTIME,,E:\football_v\25_BACKTEST_ENGINE\roi_calculator.py,health_check
RUNTIME,BacktestPipeline,E:\football_v\25_BACKTEST_ENGINE\backtest_pipeline\backtest_pipeline_V2.0.py,run
RUNTIME,DataSplitEngine,E:\football_v\25_BACKTEST_ENGINE\data_split_engine\data_split_engine_V2.0.py,split
RUNTIME,,E:\football_v\26_AUTOMATION_LAYER\monitoring_engine.py,health_check
PREDICTION,PredictionJob,E:\football_v\26_AUTOMATION_LAYER\prediction_job\prediction_job_V2.0.py,execute
REPORT,ReportGenerator,E:\football_v\26_AUTOMATION_LAYER\report_generator\report_generator_V2.0.py,generate
DECISION|PREDICTION|RUNTIME,ConfidenceEngine,E:\football_v\27_MODEL_FUSION_ENGINE\confidence_engine.py,score
PREDICTION|RUNTIME,FusionEngine,E:\football_v\27_MODEL_FUSION_ENGINE\fusion_engine_V2.1.py,run
RUNTIME,ModelWeightEngine,E:\football_v\27_MODEL_FUSION_ENGINE\model_weight_engine.py,calculate
PREDICTION|RUNTIME,CalibrationEngine,E:\football_v\28_PROBABILITY_CALIBRATION_ENGINE\calibration_engine.py,calibrate
DECISION|PREDICTION|RUNTIME,DecisionEngine,E:\football_v\29_DECISION_ENGINE\decision_engine.py,decide
DECISION,KellyDecision,E:\football_v\29_DECISION_ENGINE\kelly_decision.py,calculate
DECISION|RUNTIME,MarketEngine,E:\football_v\30_MARKET_GAME_ENGINE\market_engine.py,analyze
